id,name,address,addressNumber,zipCode,districtCode,districtName,altitude,nearbyStations,location,stationType,lat,lon
16,16 REFORMA-RÍO TIBER,016 - Reforma - Rio Tiber,S/N,06500,CUA,Cuauhtémoc,,"[9, 23, 24]","{'lat': 19.427226, 'lon': -99.168242}",BIKE,19.427226,-99.168242
17,17 REFORMA-RIO TIBER,017 - Reforma - Rio Tiber,S/N,06500,CUA,Cuauhtémoc,,"[16, 18, 25]","{'lat': 19.427501, 'lon': -99.167125}","BIKE,TPV",19.427501,-99.167125
18,18 REFORMA-RIO RHIN,018 - Reforma - Río Rhin,S/N,06500,CUA,Cuauhtémoc,,"[17, 25]","{'lat': 19.42888, 'lon': -99.164176}","BIKE,TPV",19.42888,-99.164176
19,19 REFORMA-RIO RHIN,019 - Reforma - Río Rhin,S/N,06500,CUA,Cuauhtémoc,,"[12, 20, 27]","{'lat': 19.429241, 'lon': -99.163377}","BIKE,TPV",19.429241,-99.163377
20,20 REFORMA-RIO TAMESIS,020 - Reforma- Rio Tamesis,S/N,06500,CUA,Cuauhtémoc,,"[12, 19, 27]","{'lat': 19.430964, 'lon': -99.160206}",BIKE,19.430964,-99.160206
257,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,257 - Manuel Maria Contreras-Villalongin,S/N,06500,CUA,Cuauhtémoc,,"[6, 33, 160, 469]","{'lat': 19.4338, 'lon': -99.16622}",ELECTRIC_BIKE,19.4338,-99.16622
465,465 LAGUNA DE GINEBRA-LAGO WETTER,465 LAGUNA DE GINEBRA-LAGO WETTER,S/N,11490,CUP,Cuauhtémoc Pensil,,"[243, 244, 466]","{'lat': 19.445039, 'lon': -99.194078}",BIKE,19.445039,-99.194078
448,448 DR. ANDRADE - ARCOS DE BELÉN,448 DR. ANDRADE ARCOS DE BELÉN,S/N,06720,DOC,Doctores,,[448],"{'lat': 19.426611, 'lon': -99.14447}","BIKE,TPV",19.426611,-99.14447
122,122 JOSE MARIA VERTIZ-AV.DR. RIO DE LA LOZA,122 - José María Vértiz-Av. Dr. Río de la Loza,S/N,06500,DOC,Doctores,,"[99, 108, 110]","{'lat': 19.425502, 'lon': -99.146337}",BIKE,19.425502,-99.146337
123,123 CLAUDIO BERNARD-DR. LAVISTA,123 - Claudio Bernard-Dr. Lavista,S/N,06500,DOC,Doctores,,"[124, 125, 133]","{'lat': 19.424161, 'lon': -99.153117}",BIKE,19.424161,-99.153117
110,110 DR. VALENZUELA-DR. RÍO DE LA LOZA,110 - Dr. Valenzuela-Dr. Río de la loza,S/N,06720,DOC,Doctores,,"[107, 108, 122]","{'lat': 19.42513, 'lon': -99.14339}",BIKE,19.42513,-99.14339
298,298 ROMERO DE TERREROS-GABRIEL MANCERA,298 - Romero De Terreros-Gabriel Mancera,S/N,3103,DVC,Del Valle Centro,,"[294, 318, 319]","{'lat': 19.394073, 'lon': -99.16214}",BIKE,19.394073,-99.16214
299,299 ROMERO DE TERREROS-MIER Y PESADO,299 - Romero De Terreros-Mier Y Pesado,S/N,3103,DVC,Del Valle Centro,,"[292, 298, 318]","{'lat': 19.394601, 'lon': -99.165054}",BIKE,19.394601,-99.165054
300,E300 PROVIDENCIA -LUZ SAVIÑON,300 - Providencia -Luz Saviñon,S/N,3103,DVC,Del Valle Centro,,"[296, 301, 302]","{'lat': 19.393268, 'lon': -99.168333}",ELECTRIC_BIKE,19.393268,-99.168333
301,301 LUZ SAVIÑÓN-MAGDALENA,301 - Luz Saviñón-Magdalena,S/N,3103,DVC,Del Valle Centro,,"[300, 302, 316]","{'lat': 19.393807, 'lon': -99.171133}",BIKE,19.393807,-99.171133
302,302 LUZ SAVIÑON-MAGDALENA,302 - Luz Saviñon-Magdalena,S/N,3103,DVC,Del Valle Centro,,"[301, 303, 304]","{'lat': 19.393832, 'lon': -99.171466}",BIKE,19.393832,-99.171466
291,291 MAGDALENA-DIVISIÓN DEL NORTE,291 - Magdalena-División Del Norte,S/N,3103,DVC,Del Valle Centro,,"[283, 284, 290]","{'lat': 19.397651, 'lon': -99.169946}",BIKE,19.397651,-99.169946
316,316 SAN FRANCISCO-CONCEPCIÓN BEISTEGUI,316 - San Francisco-Concepción Beistegui,S/N,3103,DVC,Del Valle Centro,,"[301, 302]","{'lat': 19.391056, 'lon': -99.1712}",BIKE,19.391056,-99.1712
317,317 AVENIDA COYOACÁN-TORRES ADALID,317 - Avenida Coyoacán-Torres Adalid,S/N,3103,DVC,Del Valle Centro,,"[299, 300, 318]","{'lat': 19.391456, 'lon': -99.166157}","BIKE,TPV",19.391456,-99.166157
318,318 LUZ SAVIÑÓN-AMORES,318 - Luz Saviñón-Amores,S/N,3103,DVC,Del Valle Centro,,"[299, 317, 319]","{'lat': 19.392249, 'lon': -99.164127}",BIKE,19.392249,-99.164127
319,319 DIAGONAL SAN ANTONIO-LUZ SAVIÑON,319 - Diagonal San Antonio-Luz Saviñon,S/N,3103,DVC,Del Valle Centro,,"[298, 318, 320]","{'lat': 19.391991, 'lon': -99.162684}",BIKE,19.391991,-99.162684
372,372 DR. ROBERTO GAYOL-TLACOQUEMECATL,372 - Dr. Roberto Gayol-Tlacoquemecatl,S/N,3104,DVC,Del Valle Centro,,"[373, 378, 379]","{'lat': 19.37797, 'lon': -99.170289}","BIKE,TPV",19.37797,-99.170289
373,373 PILARES-GABRIEL MANCERA,373 - Pilares-Gabriel Mancera,S/N,3100,DVC,Del Valle Centro,,"[357, 372, 378]","{'lat': 19.377968, 'lon': -99.166663}",BIKE,19.377968,-99.166663
377,377 HERIBERTO FRÍAS-MIGUEL LAURENT,377 - Heriberto Frías-Miguel Laurent,S/N,3104,DVC,Del Valle Centro,,"[373, 376, 400]","{'lat': 19.375394, 'lon': -99.16375}",BIKE,19.375394,-99.16375
378,378 MIGUEL LAURENT-AMORES,378 - Miguel Laurent-Amores,S/N,3104,DVC,Del Valle Centro,,"[372, 373, 379]","{'lat': 19.375823, 'lon': -99.168076}",BIKE,19.375823,-99.168076
379,379 DR. ROBERTO GAYOL-MIGUEL LAURENT,379 - Dr. Roberto Gayol-Miguel Laurent,S/N,3104,DVC,Del Valle Centro,,"[378, 380, 395]","{'lat': 19.375751, 'lon': -99.17084}",BIKE,19.375751,-99.17084
393,393 ADOLFO PRIETO-FELIX CUEVAS,393 - Adolfo Prieto-Felix Cuevas,S/N,3200,DVC,Del Valle Centro,,"[380, 392, 394]","{'lat': 19.372796, 'lon': -99.172558}","BIKE,TPV",19.372796,-99.172558
356,356 MATIAS ROMERO -ADOLFO PRIETO,356 - Matias Romero -Adolfo Prieto,S/N,3100,DVC,Del Valle Centro,,"[355, 357, 372]","{'lat': 19.381292, 'lon': -99.170171}",BIKE,19.381292,-99.170171
357,357 MATIAS ROMERO -AMORES,357 - Matias Romero -Amores,S/N,3100,DVC,Del Valle Centro,,"[356, 358, 373]","{'lat': 19.380598, 'lon': -99.1669248}",BIKE,19.380598,-99.1669248
358,358 NICOLAS SAN JUAN-MATIAS ROMERO ,358 - Nicolas San Juan-Matias Romero,S/N,3100,DVC,Del Valle Centro,,"[357, 360, 373]","{'lat': 19.380168, 'lon': -99.164222}",BIKE,19.380168,-99.164222
359,359 MATIAS ROMERO -PESTALLOZZI,359 - Matias Romero -Pestallozzi,S/N,3100,DVC,Del Valle Centro,,"[342, 360, 374]","{'lat': 19.379269, 'lon': -99.161169}","BIKE,TPV",19.379269,-99.161169
360,E360 HERIBERTO FRÍAS-MATIAS ROMERO,360 - Heriberto Frías-Matias Romero,S/N,3100,DVC,Del Valle Centro,,"[300, 358, 359, 391]","{'lat': 19.3790279, 'lon': -99.1628259}",ELECTRIC_BIKE,19.3790279,-99.1628259
344,344 HERIBERTO FRÍAS-ANGEL URRAZA EJE 6 SUR,344 - Heriberto Frías-Angel Urraza Eje 6 Sur,S/N,3100,DVC,Del Valle Centro,,"[338, 343, 358]","{'lat': 19.382107, 'lon': -99.162243}",BIKE,19.382107,-99.162243
323,323 CONCEPCIÓN BEISTEGUI-GABRIEL MANCERA,323 - Concepción Beistegui-Gabriel Mancera,S/N,3103,DVC,Del Valle Centro,,"[319, 322, 324]","{'lat': 19.389026, 'lon': -99.163403}",BIKE,19.389026,-99.163403
324,324 AMORES-AVENIDA EUGENIA,324 - Amores-Avenida Eugenia,S/N,3100,DVC,Del Valle Centro,,"[323, 336, 337]","{'lat': 19.3872468, 'lon': -99.1656554}",BIKE,19.3872468,-99.1656554
325,325 PROVIDENCIA -AVENIDA DEL VALLE,325 - Providencia -Avenida Del Valle,S/N,3100,DVC,Del Valle Centro,,"[316, 335, 336]","{'lat': 19.3881779, 'lon': -99.1696894}",BIKE,19.3881779,-99.1696894
335,335 MAGDALENA-AMEYALCO,335 - Magdalena-Ameyalco,S/N,3100,DVC,Del Valle Centro,,"[326, 334, 346]","{'lat': 19.387003, 'lon': -99.173504}",BIKE,19.387003,-99.173504
336,336 SAN BORJA-CDA. BARTOLOCHE,336 - San Borja-Cda. Bartoloche,S/N,3100,DVC,Del Valle Centro,,"[325, 337, 345]","{'lat': 19.385531, 'lon': -99.169673}",BIKE,19.385531,-99.169673
337,337 SAN BORJA-MARTÍN MENLALDE,337 - San Borja-Martín Menlalde,S/N,3100,DVC,Del Valle Centro,,"[324, 336, 338]","{'lat': 19.384849, 'lon': -99.16704}","BIKE,TPV",19.384849,-99.16704
338,338 NICOLAS SAN JUAN-SAN BORJA,338 - Nicolas San Juan-San Borja,S/N,3100,DVC,Del Valle Centro,,"[324, 336, 337]","{'lat': 19.384249, 'lon': -99.163273}",BIKE,19.384249,-99.163273
292,292 ADOLFO PRIETO-EJE 4 SUR XOLA,292 - Adolfo Prieto-Eje 4 Sur Xola,S/N,3103,DVN,Del Valle Norte,,"[283, 293, 299]","{'lat': 19.396917, 'lon': -99.166264}",BIKE,19.396917,-99.166264
293,293 MIER Y PESADO-EJE 4 SUR XOLA,293 - Mier Y Pesado-Eje 4 Sur Xola,S/N,3103,DVN,Del Valle Norte,,"[283, 292, 294]","{'lat': 19.397373, 'lon': -99.164598}","BIKE,TPV",19.397373,-99.164598
294,294 NICOLÁS SAN JUAN-EJE 4 SUR XOLA,294 - Nicolás San Juan-Eje 4 Sur Xola,S/N,3020,DVN,Del Valle Norte,,"[282, 295, 298]","{'lat': 19.396513, 'lon': -99.160924}",BIKE,19.396513,-99.160924
278,278 MIER Y PESADO-OBRERO MUNDIAL,278 - Mier Y Pesado-Obrero Mundial,S/N,3103,DVN,Del Valle Norte,,"[164, 279, 282]","{'lat': 19.40071, 'lon': -99.163831}",BIKE,19.40071,-99.163831
279,279 LA MORENA-PROVIDENCIA,279 - La Morena-Providencia,S/N,3103,DVN,Del Valle Norte,,"[164, 278, 282]","{'lat': 19.399908, 'lon': -99.166553}",BIKE,19.399908,-99.166553
282,282 LA MORENA-EJE 2 PONIENTE GABRIEL MANCERA,282 - La Morena-Eje 2 Poniente Gabriel Mancera,S/N,3103,DVN,Del Valle Norte,,"[278, 293, 294]","{'lat': 19.398692, 'lon': -99.161273}",BIKE,19.398692,-99.161273
283,283 AV. COYOACÁN-RAFAEL DONDE,283 - Av. Coyoacán-Rafael Donde,S/N,3103,DVN,Del Valle Norte,,"[279, 292, 293]","{'lat': 19.39827, 'lon': -99.167383}",BIKE,19.39827,-99.167383
394,394 DR. ROBERTO GAYOL-FELIX CUEVAS,394 - Dr. Roberto Gayol-Felix Cuevas,S/N,3104,DVS,Del Valle Sur,,"[393, 395, 396]","{'lat': 19.372437, 'lon': -99.171592}",BIKE,19.372437,-99.171592
395,395 SAN LORENZO-CALLEJÓN MARTÍN MENLALDE,395 - San Lorenzo-Callejón Martín Menlalde,S/N,3104,DVS,Del Valle Sur,,"[379, 394, 396]","{'lat': 19.373742, 'lon': -99.169814}",BIKE,19.373742,-99.169814
396,396 MARTÍN MENLALDE-FELIX CUEVAS,396 - Martín Menlalde-Felix Cuevas,S/N,3104,DVS,Del Valle Sur,,"[394, 395, 413]","{'lat': 19.371554, 'lon': -99.170187}",BIKE,19.371554,-99.170187
397,397 SAN LORENZO-GABRIEL MANCERA,397 - San Lorenzo-Gabriel Mancera,S/N,3104,DVS,Del Valle Sur,,"[398, 399, 400]","{'lat': 19.373194, 'lon': -99.167247}",BIKE,19.373194,-99.167247
398,398 SANCHEZ AZCONA-FELIX CUEVAS,398 - Sanchez Azcona-Felix Cuevas,S/N,3104,DVS,Del Valle Sur,,"[397, 399, 400]","{'lat': 19.37103, 'lon': -99.16566}",BIKE,19.37103,-99.16566
399,399 HERIBERTO FRÍAS-SAN LORENZO,399 - Heriberto Frías-San Lorenzo,S/N,3104,DVS,Del Valle Sur,,"[397, 398, 400]","{'lat': 19.372407, 'lon': -99.164519}",BIKE,19.372407,-99.164519
400,400 SAN LORENZO-HERIBERTO FRIAS,400 - San Lorenzo-Heriberto Frias,S/N,3104,DVS,Del Valle Sur,,"[397, 398, 399]","{'lat': 19.3726458, 'lon': -99.1642743}",BIKE,19.3726458,-99.1642743
435,435 RODRIGUEZ SARO-AVENIDA COYOACÁN,435 - Rodriguez Saro-Avenida Coyoacán,S/N,3230,DVS,Del Valle Sur,,"[433, 434, 438]","{'lat': 19.365154, 'lon': -99.172906}",BIKE,19.365154,-99.172906
391,E391 OSO-FELIX CUEVAS,391 - Oso-Felix Cuevas,S/N,3104,DVS,Del Valle Sur,,"[390, 416, 434]","{'lat': 19.373142, 'lon': -99.178283}",ELECTRIC_BIKE,19.373142,-99.178283
413,413 PARROQUIA-AVENIDA COYOACÁN,413 - Parroquia-Avenida Coyoacán,S/N,3104,DVS,Del Valle Sur,,"[396, 414, 424]","{'lat': 19.369782, 'lon': -99.171906}",BIKE,19.369782,-99.171906
414,414 PARROQUIA-JOSÉ IGNACIO BARTOLACHE,414 - Parroquia-José Ignacio Bartolache,S/N,3104,DVS,Del Valle Sur,,"[413, 415, 423]","{'lat': 19.370187, 'lon': -99.173712}",BIKE,19.370187,-99.173712
415,415 SAN FRANCISCO-PARROQUÍA,415 - San Francisco-Parroquía,S/N,3104,DVS,Del Valle Sur,,"[391, 414, 416]","{'lat': 19.371498, 'lon': -99.17602}",BIKE,19.371498,-99.17602
424,424 AMORES-JOSÉ MARÍA RICO (EJE 8),424 - Amores-José María Rico (Eje 8),S/N,3104,DVS,Del Valle Sur,,"[413, 425, 435]","{'lat': 19.367208, 'lon': -99.170531}",BIKE,19.367208,-99.170531
425,425 NICOLAS SAN JUAN-AVENIDA UNIVERSIDAD,425 - Nicolas San Juan-Avenida Universidad,S/N,3104,DVS,Del Valle Sur,,"[411, 412, 426]","{'lat': 19.367087, 'lon': -99.16741}",BIKE,19.367087,-99.16741
285,285 12 DE OCTUBRE-MINERIA,285 - 12 De Octubre-Mineria,S/N,11800,ESC,Escandón,,"[171, 173, 286]","{'lat': 19.3997946, 'lon': -99.1775178}",BIKE,19.3997946,-99.1775178
286,286 13 DE SEPTIEMBRE-AVENIDA PATRIOTISMO,286 - 13 De Septiembre-Avenida Patriotismo,S/N,11800,ESC,Escandón,,"[171, 285, 287]","{'lat': 19.399201, 'lon': -99.179943}",BIKE,19.399201,-99.179943
287,287 13 DE SEPTIEMBRE-PUENTE DE LA MORENA,287 - 13 De Septiembre-Puente De La Morena,S/N,11800,ESC,Escandón,,"[286, 288, 311]","{'lat': 19.398946, 'lon': -99.183254}",BIKE,19.398946,-99.183254
175,E175 MUTUALISMO-JOSÉ MARTí,175 - Mutualismo-José Martí,S/N,11800,ESC,Escandón,,"[173, 300]","{'lat': 19.400767, 'lon': -99.172533}",ELECTRIC_BIKE,19.400767,-99.172533
166,166 PROGRESO-CDA. ANTONIO MACEO,166 - Progreso-Cda. Antonio Maceo,S/N,11800,ESC,Escandón,,"[170, 172, 181]","{'lat': 19.406069, 'lon': -99.183549}",BIKE,19.406069,-99.183549
167,167 GENERAL SALVADOR ALVARADO-PROGRESO,167 - General Salvador Alvarado-Progreso,S/N,11800,ESC,Escandón,,"[168, 172, 178]","{'lat': 19.404651, 'lon': -99.179375}",BIKE,19.404651,-99.179375
168,168 COMERCIO-PROGRESO,168 - Comercio-Progreso,S/N,11800,ESC,Escandón,,"[167, 169, 173]","{'lat': 19.403997, 'lon': -99.1776}","BIKE,TPV",19.403997,-99.1776
169,169 PROSPERIDAD-PROGRESO,169 - Prosperidad-Progreso,S/N,11800,ESC,Escandón,,"[168, 170, 175]","{'lat': 19.403019, 'lon': -99.174934}",BIKE,19.403019,-99.174934
170,170 OBSERVATORIO ORIENTE-REVOLUCIÓN,170 - Observatorio Oriente-Revolución,S/N,11800,ESC,Escandón,,"[166, 167, 172]","{'lat': 19.404029, 'lon': -99.184342}",BIKE,19.404029,-99.184342
171,171 COMERCIO-JOSE MARTÍ,171 - Comercio-Jose Martí,S/N,11800,ESC,Escandón,,"[167, 168, 173]","{'lat': 19.402584, 'lon': -99.178199}",BIKE,19.402584,-99.178199
172,172 GENERAL FRANCISCO MURGUIA-JOSE MARTÍ,172 - General Francisco Murguia-Jose Martí,S/N,11800,ESC,Escandón,,"[167, 170, 171]","{'lat': 19.4034921, 'lon': -99.1816002}",BIKE,19.4034921,-99.1816002
173,173 MINERÍA-JOSÉ MARTÍ,173 - Minería-Jose Martí,S/N,1100,ESC,Escandón,,"[168, 169, 171]","{'lat': 19.401682, 'lon': -99.176398}",BIKE,19.401682,-99.176398
387,387 CADIZ-EMPRESA,387 - Cadiz-Empresa,S/N,3920,EXI,Extremadura Insurgentes,,"[381, 382, 383]","{'lat': 19.37455556, 'lon': -99.180505555556}",BIKE,19.37455556,-99.180505555556
381,381 SAN LORENZO-MANZANAS,381 - San Lorenzo-Manzanas,S/N,3200,EXI,Extremadura Insurgentes,,"[382, 387, 389]","{'lat': 19.375541, 'lon': -99.177894}",BIKE,19.375541,-99.177894
382,382 SAN LORENZO-AV. INSURGENTES,382 - San Lorenzo-Av. Insurgentes,S/N, 3200 ,EXI,Extremadura Insurgentes,,"[381, 387, 389]","{'lat': 19.375591, 'lon': -99.178084}",BIKE,19.375591,-99.178084
383,383 LUIS CARACCI-2DA. LUIS CARACCI,383 - Luis Caracci-2da. Luis Caracci,S/N,3740,EXI,Extremadura Insurgentes,,"[366, 382, 387]","{'lat': 19.375764, 'lon': -99.181527}",BIKE,19.375764,-99.181527
368,368 PORFIRIO DÍAZ-CINCINATTI ,368 - Porfirio Díaz-Cincinatti,S/N,3740,EXI,Extremadura Insurgentes,,"[366, 367, 369]","{'lat': 19.379246, 'lon': -99.179344}",BIKE,19.379246,-99.179344
428,428 PROLONGACIÓN UXMAL-AV. POPOCATEPETL (EJE 8),428 - Prolongación Uxmal-Av. Popocatepetl (Eje 8),S/N,3340,GPM,General Pedro Maria Anaya,,"[427, 430]","{'lat': 19.363418, 'lon': -99.160353}",BIKE,19.363418,-99.160353
431,431 BRUNO TRAVEN-PAZ MONTES DE OCA,431 - Bruno Traven-Paz Montes De Oca,S/N,3340,GPM,General Pedro Maria Anaya,,"[428, 429, 430]","{'lat': 19.36145, 'lon': -99.15822}",BIKE,19.36145,-99.15822
432,432 CARRILLO PUERTO-AV. MÉXICO-COYOACÁN,432 - Carrillo Pto-Golondrinas,S/N,3340,GPM,General Pedro Maria Anaya,,"[442, 443, 444]","{'lat': 19.361296, 'lon': -99.162581}",BIKE,19.361296,-99.162581
443,443 BRUNO TRAVEN-GOLONDRINAS,443 - Bruno Trave-Avenida México-Coyoacan,S/N,3340,GPM,General Pedro Maria Anaya,,"[432, 442, 444]","{'lat': 19.359655, 'lon': -99.162025}",BIKE,19.359655,-99.162025
444,444 GENERAL MANUEL RINCÓN-AGUSTÍN GUTIERREZ,444 - General Manuel Rincón-Agustín Gutierrez,S/N,3340,GPM,General Pedro Maria Anaya,,"[432, 443]","{'lat': 19.359384, 'lon': -99.159425}",BIKE,19.359384,-99.159425
446,446 RIFF-AVENIDA RIO CHURUBUSCO,446 - Riff-Avenida Rio Churubusco,S/N,3340,GPM,General Pedro Maria Anaya,,"[444, 445]","{'lat': 19.3586, 'lon': -99.156101}","BIKE,TPV",19.3586,-99.156101
467,E467  LAGO MAYOR-LAGO ALBERTO,467  LAGO MAYOR-LAGO ALBERTO,S/N,11520,GRA,Granada,,"[464, 472, 479]","{'lat': 19.440399, 'lon': -99.186784}",ELECTRIC_BIKE,19.440399,-99.186784
476,476 LAGO COMO-LAGUNA DE MAYRÁN,476 LAGO COMO-LAGUNA DE MAYRÁN,S/N,11460,GRA,Granada,,"[475, 477]","{'lat': 19.442127, 'lon': -99.184433}","BIKE,TPV",19.442127,-99.184433
240,240 EJERCITO NACIONAL-F.C. DE CUERNAVACA ,240- Ejercito Nacional-F.C. de Cuernavaca,S/N,11510,GRA,Granada,,"[198, 241]","{'lat': 19.43855, 'lon': -99.2063}","BIKE,TPV",19.43855,-99.2063
199,199 ANATOLE FRANCE-AV. EJERCITO NACIONAL,199 - Anatole France-Av. Ejército Nacional,S/N,11510,GRA,Granada,,"[196, 202, 203]","{'lat': 19.437934, 'lon': -99.197241}",BIKE,19.437934,-99.197241
244,244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA ,244 - Miguel de Cervantes Saavedra-Lago Victoria,S/N,11510,GRA,Granada,,"[196, 243, 245]","{'lat': 19.440885, 'lon': -99.193315}",BIKE,19.440885,-99.193315
245,245 LAGO ONEGA-AV. EJERCITO NACIONAL ,245 - Lago Onega-Av. Ejército Nacional,S/N,11510,GRA,Granada,,"[196, 200, 201]","{'lat': 19.43819, 'lon': -99.19048}",BIKE,19.43819,-99.19048
242,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,242 - Miguel de Cervantes Saavedra-Pról. Moliere,S/N,11510,GRA,Granada,,"[198, 199, 243]","{'lat': 19.440344, 'lon': -99.20105}",BIKE,19.440344,-99.20105
197,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,197 - Miguel de Cervantes Saavedra-Ferrocarril de Cuernavaca,S/N,11520,GRA,Granada,,[197],"{'lat': 19.440077, 'lon': -99.204316}","BIKE,TPV",19.440077,-99.204316
72,72 MAZATLAN-ALFONSO REYES,072 - Mazatlán - Alfonso Reyes,S/N,06170,H-C,Hipódromo Condesa,,"[65, 66, 75]","{'lat': 19.409893, 'lon': -99.179544}",BIKE,19.409893,-99.179544
73,73 CAMPECHE-TAMAULIPAS,073 - Campeche - Tamaulipas,S/N,06170,H-C,Hipódromo Condesa,,"[67, 68, 75]","{'lat': 19.410245, 'lon': -99.175612}",BIKE,19.410245,-99.175612
177,177 BENJAMIN HILL-CARLOS ZETINA,177 - BENJAMIN HILL-CARLOS ZETINA,S/N,06170,H-C,Hipódromo Condesa,,"[176, 178, 190]","{'lat': 19.408841, 'lon': -99.181692}",BIKE,19.408841,-99.181692
178,178 TAMAULIPAS-FRANCISCO MURGUÍA,178 - Tamaulipas-Francisco Murguía,S/N,06170,H-C,Hipódromo Condesa,,"[166, 167, 177]","{'lat': 19.406833, 'lon': -99.180457}","BIKE,TPV",19.406833,-99.180457
